date,average_temperature,city,country,latitude,longitude
1976-12-01,4.666,Rome,Italy,42.5,13
1977-01-01,4.892,Rome,Italy,42.5,13
1977-02-01,7.218,Rome,Italy,42.5,13
1977-03-01,9.215,Rome,Italy,42.5,13
1977-04-01,10.045,Rome,Italy,42.5,13
1977-05-01,15.034,Rome,Italy,42.5,13
1977-06-01,17.983,Rome,Italy,42.5,13
1977-07-01,21.47,Rome,Italy,42.5,13
1977-08-01,20.009,Rome,Italy,42.5,13
1977-09-01,15.68,Rome,Italy,42.5,13
1977-10-01,13.323,Rome,Italy,42.5,13
1977-11-01,8.104,Rome,Italy,42.5,13
1977-12-01,4.185,Rome,Italy,42.5,13
1978-01-01,3.692,Rome,Italy,42.5,13
1978-02-01,4.705,Rome,Italy,42.5,13
1978-03-01,7.465,Rome,Italy,42.5,13
1978-04-01,8.842,Rome,Italy,42.5,13
1978-05-01,13.338,Rome,Italy,42.5,13
1978-06-01,18.324,Rome,Italy,42.5,13
1978-07-01,20.189,Rome,Italy,42.5,13
1978-08-01,20.591,Rome,Italy,42.5,13
1978-09-01,16.875,Rome,Italy,42.5,13
1978-10-01,12.125,Rome,Italy,42.5,13
1978-11-01,6.195,Rome,Italy,42.5,13
1978-12-01,5.808,Rome,Italy,42.5,13
1979-01-01,2.344,Rome,Italy,42.5,13
1979-02-01,5.466,Rome,Italy,42.5,13
1979-03-01,8.248,Rome,Italy,42.5,13
1979-04-01,8.854,Rome,Italy,42.5,13
1979-05-01,15.15,Rome,Italy,42.5,13
1979-06-01,20.147,Rome,Italy,42.5,13
1979-07-01,21.376,Rome,Italy,42.5,13
1979-08-01,20.74,Rome,Italy,42.5,13
1979-09-01,17.412,Rome,Italy,42.5,13
1979-10-01,13.347,Rome,Italy,42.5,13
1979-11-01,7.295,Rome,Italy,42.5,13
1979-12-01,5.33,Rome,Italy,42.5,13
1980-01-01,2.588,Rome,Italy,42.5,13
1980-02-01,4.899,Rome,Italy,42.5,13
1980-03-01,7.085,Rome,Italy,42.5,13
1980-04-01,7.98,Rome,Italy,42.5,13
1980-05-01,12.264,Rome,Italy,42.5,13
1980-06-01,17.437,Rome,Italy,42.5,13
1980-07-01,19.926,Rome,Italy,42.5,13
1980-08-01,21.853,Rome,Italy,42.5,13
1980-09-01,18.499,Rome,Italy,42.5,13
1980-10-01,12.788,Rome,Italy,42.5,13
1980-11-01,7.712,Rome,Italy,42.5,13
1980-12-01,2.455,Rome,Italy,42.5,13
1981-01-01,0.943,Rome,Italy,42.5,13
1981-02-01,3.213,Rome,Italy,42.5,13
1981-03-01,8.773,Rome,Italy,42.5,13
1981-04-01,11.406,Rome,Italy,42.5,13
1981-05-01,14.663,Rome,Italy,42.5,13
1981-06-01,19.507,Rome,Italy,42.5,13
1981-07-01,20.803,Rome,Italy,42.5,13
1981-08-01,21.71,Rome,Italy,42.5,13
1981-09-01,18.364,Rome,Italy,42.5,13
1981-10-01,13.908,Rome,Italy,42.5,13
1981-11-01,5.816,Rome,Italy,42.5,13
1981-12-01,5.273,Rome,Italy,42.5,13
1982-01-01,4.411,Rome,Italy,42.5,13
1982-02-01,3.558,Rome,Italy,42.5,13
1982-03-01,6.144,Rome,Italy,42.5,13
1982-04-01,9.754,Rome,Italy,42.5,13
1982-05-01,15.244,Rome,Italy,42.5,13
1982-06-01,20.871,Rome,Italy,42.5,13
1982-07-01,23.36,Rome,Italy,42.5,13
1982-08-01,22.032,Rome,Italy,42.5,13
1982-09-01,19.83,Rome,Italy,42.5,13
1982-10-01,13.134,Rome,Italy,42.5,13
1982-11-01,8.957,Rome,Italy,42.5,13
1982-12-01,5.614,Rome,Italy,42.5,13
1983-01-01,3.879,Rome,Italy,42.5,13
1983-02-01,2.509,Rome,Italy,42.5,13
1983-03-01,7.555,Rome,Italy,42.5,13
1983-04-01,11.069,Rome,Italy,42.5,13
1983-05-01,15.6,Rome,Italy,42.5,13
1983-06-01,18.644,Rome,Italy,42.5,13
1983-07-01,24.129,Rome,Italy,42.5,13
1983-08-01,21.154,Rome,Italy,42.5,13
1983-09-01,18.366,Rome,Italy,42.5,13
1983-10-01,12.921,Rome,Italy,42.5,13
1983-11-01,7.484,Rome,Italy,42.5,13
1983-12-01,4.289,Rome,Italy,42.5,13
1984-01-01,3.697,Rome,Italy,42.5,13
1984-02-01,3.118,Rome,Italy,42.5,13
1984-03-01,5.74,Rome,Italy,42.5,13
1984-04-01,9.305,Rome,Italy,42.5,13
1984-05-01,12.939,Rome,Italy,42.5,13
1984-06-01,17.965,Rome,Italy,42.5,13
1984-07-01,21.887,Rome,Italy,42.5,13
1984-08-01,20.032,Rome,Italy,42.5,13
1984-09-01,16.632,Rome,Italy,42.5,13
1984-10-01,13.17,Rome,Italy,42.5,13
1984-11-01,9.328,Rome,Italy,42.5,13
1984-12-01,5.365,Rome,Italy,42.5,13
1985-01-01,0.779,Rome,Italy,42.5,13
1985-02-01,4.286,Rome,Italy,42.5,13
1985-03-01,6.499,Rome,Italy,42.5,13
1985-04-01,10.749,Rome,Italy,42.5,13
1985-05-01,15.172,Rome,Italy,42.5,13
1985-06-01,18.937,Rome,Italy,42.5,13
1985-07-01,23.371,Rome,Italy,42.5,13
1985-08-01,22.273,Rome,Italy,42.5,13
1985-09-01,19.861,Rome,Italy,42.5,13
1985-10-01,13.41,Rome,Italy,42.5,13
1985-11-01,7.981,Rome,Italy,42.5,13
1985-12-01,5.869,Rome,Italy,42.5,13
1986-01-01,3.812,Rome,Italy,42.5,13
1986-02-01,2.488,Rome,Italy,42.5,13
1986-03-01,7.264,Rome,Italy,42.5,13
1986-04-01,10.492,Rome,Italy,42.5,13
1986-05-01,17.376,Rome,Italy,42.5,13
1986-06-01,17.865,Rome,Italy,42.5,13
1986-07-01,21.317,Rome,Italy,42.5,13
1986-08-01,22.986,Rome,Italy,42.5,13
1986-09-01,18.063,Rome,Italy,42.5,13
1986-10-01,14.053,Rome,Italy,42.5,13
1986-11-01,8.278,Rome,Italy,42.5,13
1986-12-01,3.129,Rome,Italy,42.5,13
1987-01-01,3.096,Rome,Italy,42.5,13
1987-02-01,4.597,Rome,Italy,42.5,13
1987-03-01,3.928,Rome,Italy,42.5,13
1987-04-01,10.668,Rome,Italy,42.5,13
1987-05-01,13.106,Rome,Italy,42.5,13
1987-06-01,18.431,Rome,Italy,42.5,13
1987-07-01,23.139,Rome,Italy,42.5,13
1987-08-01,22.433,Rome,Italy,42.5,13
1987-09-01,20.933,Rome,Italy,42.5,13
1987-10-01,14.791,Rome,Italy,42.5,13
1987-11-01,8.579,Rome,Italy,42.5,13
1987-12-01,5.54,Rome,Italy,42.5,13
1988-01-01,6.07,Rome,Italy,42.5,13
1988-02-01,5.036,Rome,Italy,42.5,13
1988-03-01,6.873,Rome,Italy,42.5,13
1988-04-01,10.756,Rome,Italy,42.5,13
1988-05-01,15.71,Rome,Italy,42.5,13
1988-06-01,18.398,Rome,Italy,42.5,13
1988-07-01,24.026,Rome,Italy,42.5,13
1988-08-01,23.119,Rome,Italy,42.5,13
1988-09-01,17.907,Rome,Italy,42.5,13
1988-10-01,15.109,Rome,Italy,42.5,13
1988-11-01,5.967,Rome,Italy,42.5,13
1988-12-01,3.65,Rome,Italy,42.5,13
1989-01-01,2.798,Rome,Italy,42.5,13
1989-02-01,5.974,Rome,Italy,42.5,13
1989-03-01,10.273,Rome,Italy,42.5,13
1989-04-01,10.917,Rome,Italy,42.5,13
1989-05-01,14.889,Rome,Italy,42.5,13
1989-06-01,17.959,Rome,Italy,42.5,13
1989-07-01,21.784,Rome,Italy,42.5,13
1989-08-01,21.924,Rome,Italy,42.5,13
1989-09-01,17.376,Rome,Italy,42.5,13
1989-10-01,11.63,Rome,Italy,42.5,13
1989-11-01,7.537,Rome,Italy,42.5,13
1989-12-01,5.586,Rome,Italy,42.5,13
1990-01-01,3.871,Rome,Italy,42.5,13
1990-02-01,7.003,Rome,Italy,42.5,13
1990-03-01,9.14,Rome,Italy,42.5,13
1990-04-01,9.572,Rome,Italy,42.5,13
1990-05-01,15.698,Rome,Italy,42.5,13
1990-06-01,19.736,Rome,Italy,42.5,13
1990-07-01,22.597,Rome,Italy,42.5,13
1990-08-01,21.941,Rome,Italy,42.5,13
1990-09-01,18.051,Rome,Italy,42.5,13
1990-10-01,15.143,Rome,Italy,42.5,13
1990-11-01,8.517,Rome,Italy,42.5,13
1990-12-01,2.69,Rome,Italy,42.5,13
1991-01-01,3.956,Rome,Italy,42.5,13
1991-02-01,3.63,Rome,Italy,42.5,13
1991-03-01,9.6,Rome,Italy,42.5,13
1991-04-01,8.729,Rome,Italy,42.5,13
1991-05-01,11.848,Rome,Italy,42.5,13
1991-06-01,19.147,Rome,Italy,42.5,13
1991-07-01,22.976,Rome,Italy,42.5,13
1991-08-01,22.949,Rome,Italy,42.5,13
1991-09-01,19.448,Rome,Italy,42.5,13
1991-10-01,12.362,Rome,Italy,42.5,13
1991-11-01,7.804,Rome,Italy,42.5,13
1991-12-01,2.106,Rome,Italy,42.5,13
1992-01-01,3.203,Rome,Italy,42.5,13
1992-02-01,4.686,Rome,Italy,42.5,13
1992-03-01,7.811,Rome,Italy,42.5,13
1992-04-01,10.894,Rome,Italy,42.5,13
1992-05-01,16.396,Rome,Italy,42.5,13
1992-06-01,17.987,Rome,Italy,42.5,13
1992-07-01,21.8,Rome,Italy,42.5,13
1992-08-01,24.294,Rome,Italy,42.5,13
1992-09-01,18.916,Rome,Italy,42.5,13
1992-10-01,13.841,Rome,Italy,42.5,13
1992-11-01,9.848,Rome,Italy,42.5,13
1992-12-01,4.965,Rome,Italy,42.5,13
1993-01-01,3.319,Rome,Italy,42.5,13
1993-02-01,3.385,Rome,Italy,42.5,13
1993-03-01,6.267,Rome,Italy,42.5,13
1993-04-01,10.846,Rome,Italy,42.5,13
1993-05-01,16.647,Rome,Italy,42.5,13
1993-06-01,20.6,Rome,Italy,42.5,13
1993-07-01,22.077,Rome,Italy,42.5,13
1993-08-01,24.014,Rome,Italy,42.5,13
1993-09-01,18.242,Rome,Italy,42.5,13
1993-10-01,14.014,Rome,Italy,42.5,13
1993-11-01,7.106,Rome,Italy,42.5,13
1993-12-01,5.955,Rome,Italy,42.5,13
1994-01-01,5.323,Rome,Italy,42.5,13
1994-02-01,4.784,Rome,Italy,42.5,13
1994-03-01,10.269,Rome,Italy,42.5,13
1994-04-01,9.765,Rome,Italy,42.5,13
1994-05-01,16.07,Rome,Italy,42.5,13
1994-06-01,19.449,Rome,Italy,42.5,13
1994-07-01,23.812,Rome,Italy,42.5,13
1994-08-01,24.873,Rome,Italy,42.5,13
1994-09-01,19.62,Rome,Italy,42.5,13
1994-10-01,13.312,Rome,Italy,42.5,13
1994-11-01,9.713,Rome,Italy,42.5,13
1994-12-01,5.372,Rome,Italy,42.5,13
1995-01-01,3.241,Rome,Italy,42.5,13
1995-02-01,6.887,Rome,Italy,42.5,13
1995-03-01,6.562,Rome,Italy,42.5,13
1995-04-01,10.079,Rome,Italy,42.5,13
1995-05-01,15.051,Rome,Italy,42.5,13
1995-06-01,18.401,Rome,Italy,42.5,13
1995-07-01,23.922,Rome,Italy,42.5,13
1995-08-01,21.087,Rome,Italy,42.5,13
1995-09-01,16.765,Rome,Italy,42.5,13
1995-10-01,13.989,Rome,Italy,42.5,13
1995-11-01,7.351,Rome,Italy,42.5,13
1995-12-01,6.309,Rome,Italy,42.5,13
1996-01-01,5.432,Rome,Italy,42.5,13
1996-02-01,3.657,Rome,Italy,42.5,13
1996-03-01,6.338,Rome,Italy,42.5,13
1996-04-01,11.045,Rome,Italy,42.5,13
1996-05-01,15.598,Rome,Italy,42.5,13
1996-06-01,20.167,Rome,Italy,42.5,13
1996-07-01,21.761,Rome,Italy,42.5,13
1996-08-01,21.731,Rome,Italy,42.5,13
1996-09-01,15.47,Rome,Italy,42.5,13
1996-10-01,12.24,Rome,Italy,42.5,13
1996-11-01,9.369,Rome,Italy,42.5,13
1996-12-01,4.562,Rome,Italy,42.5,13
1997-01-01,5.365,Rome,Italy,42.5,13
1997-02-01,6.217,Rome,Italy,42.5,13
1997-03-01,8.683,Rome,Italy,42.5,13
1997-04-01,8.496,Rome,Italy,42.5,13
1997-05-01,16.177,Rome,Italy,42.5,13
1997-06-01,20.66,Rome,Italy,42.5,13
1997-07-01,22.122,Rome,Italy,42.5,13
1997-08-01,22.294,Rome,Italy,42.5,13
1997-09-01,19.786,Rome,Italy,42.5,13
1997-10-01,13.343,Rome,Italy,42.5,13
1997-11-01,9.029,Rome,Italy,42.5,13
1997-12-01,5.35,Rome,Italy,42.5,13
1998-01-01,4.751,Rome,Italy,42.5,13
1998-02-01,6.801,Rome,Italy,42.5,13
1998-03-01,7.18,Rome,Italy,42.5,13
1998-04-01,11.119,Rome,Italy,42.5,13
1998-05-01,15.581,Rome,Italy,42.5,13
1998-06-01,20.953,Rome,Italy,42.5,13
1998-07-01,24.169,Rome,Italy,42.5,13
1998-08-01,24.027,Rome,Italy,42.5,13
1998-09-01,17.826,Rome,Italy,42.5,13
1998-10-01,13.215,Rome,Italy,42.5,13
1998-11-01,6.866,Rome,Italy,42.5,13
1998-12-01,3.008,Rome,Italy,42.5,13
1999-01-01,3.763,Rome,Italy,42.5,13
1999-02-01,3.322,Rome,Italy,42.5,13
1999-03-01,7.8,Rome,Italy,42.5,13
1999-04-01,10.825,Rome,Italy,42.5,13
1999-05-01,17.298,Rome,Italy,42.5,13
1999-06-01,20.75,Rome,Italy,42.5,13
1999-07-01,22.303,Rome,Italy,42.5,13
1999-08-01,23.671,Rome,Italy,42.5,13
1999-09-01,19.284,Rome,Italy,42.5,13
1999-10-01,13.951,Rome,Italy,42.5,13
1999-11-01,7.714,Rome,Italy,42.5,13
1999-12-01,4.703,Rome,Italy,42.5,13
2000-01-01,2.434,Rome,Italy,42.5,13
2000-02-01,5.407,Rome,Italy,42.5,13
2000-03-01,8.202,Rome,Italy,42.5,13
2000-04-01,11.931,Rome,Italy,42.5,13
2000-05-01,17.516,Rome,Italy,42.5,13
2000-06-01,21.258,Rome,Italy,42.5,13
2000-07-01,21.881,Rome,Italy,42.5,13
2000-08-01,23.877,Rome,Italy,42.5,13
2000-09-01,18.472,Rome,Italy,42.5,13
2000-10-01,13.868,Rome,Italy,42.5,13
2000-11-01,9.881,Rome,Italy,42.5,13
2000-12-01,6.364,Rome,Italy,42.5,13
2001-01-01,5.792,Rome,Italy,42.5,13
2001-02-01,5.543,Rome,Italy,42.5,13
2001-03-01,10.915,Rome,Italy,42.5,13
2001-04-01,9.913,Rome,Italy,42.5,13
2001-05-01,16.999,Rome,Italy,42.5,13
2001-06-01,19.993,Rome,Italy,42.5,13
2001-07-01,22.901,Rome,Italy,42.5,13
2001-08-01,24.21,Rome,Italy,42.5,13
2001-09-01,16.372,Rome,Italy,42.5,13
2001-10-01,15.85,Rome,Italy,42.5,13
2001-11-01,7.934,Rome,Italy,42.5,13
2001-12-01,2.281,Rome,Italy,42.5,13
2002-01-01,2.09,Rome,Italy,42.5,13
2002-02-01,6.986,Rome,Italy,42.5,13
2002-03-01,9.642,Rome,Italy,42.5,13
2002-04-01,11.038,Rome,Italy,42.5,13
2002-05-01,16.186,Rome,Italy,42.5,13
2002-06-01,21.766,Rome,Italy,42.5,13
2002-07-01,22.041,Rome,Italy,42.5,13
2002-08-01,20.887,Rome,Italy,42.5,13
2002-09-01,16.462,Rome,Italy,42.5,13
2002-10-01,13.564,Rome,Italy,42.5,13
2002-11-01,10.951,Rome,Italy,42.5,13
2002-12-01,6.015,Rome,Italy,42.5,13
2003-01-01,4.385,Rome,Italy,42.5,13
2003-02-01,1.947,Rome,Italy,42.5,13
2003-03-01,8.031,Rome,Italy,42.5,13
2003-04-01,10.849,Rome,Italy,42.5,13
2003-05-01,18.362,Rome,Italy,42.5,13
2003-06-01,23.937,Rome,Italy,42.5,13
2003-07-01,24.998,Rome,Italy,42.5,13
2003-08-01,25.951,Rome,Italy,42.5,13
2003-09-01,18.106,Rome,Italy,42.5,13
2003-10-01,12.67,Rome,Italy,42.5,13
2003-11-01,9.656,Rome,Italy,42.5,13
2003-12-01,4.534,Rome,Italy,42.5,13
2004-01-01,2.702,Rome,Italy,42.5,13
2004-02-01,5.113,Rome,Italy,42.5,13
2004-03-01,6.781,Rome,Italy,42.5,13
2004-04-01,10.407,Rome,Italy,42.5,13
2004-05-01,13.812,Rome,Italy,42.5,13
2004-06-01,19.694,Rome,Italy,42.5,13
2004-07-01,23.127,Rome,Italy,42.5,13
2004-08-01,22.825,Rome,Italy,42.5,13
2004-09-01,18.68,Rome,Italy,42.5,13
2004-10-01,15.51,Rome,Italy,42.5,13
2004-11-01,8.556,Rome,Italy,42.5,13
2004-12-01,5.84,Rome,Italy,42.5,13
2005-01-01,2.242,Rome,Italy,42.5,13
2005-02-01,2.045,Rome,Italy,42.5,13
2005-03-01,7.111,Rome,Italy,42.5,13
2005-04-01,10.378,Rome,Italy,42.5,13
2005-05-01,16.957,Rome,Italy,42.5,13
2005-06-01,20.673,Rome,Italy,42.5,13
2005-07-01,23.321,Rome,Italy,42.5,13
2005-08-01,20.707,Rome,Italy,42.5,13
2005-09-01,18.196,Rome,Italy,42.5,13
2005-10-01,13.06,Rome,Italy,42.5,13
2005-11-01,7.98,Rome,Italy,42.5,13
2005-12-01,3.25,Rome,Italy,42.5,13
2006-01-01,2.338,Rome,Italy,42.5,13
2006-02-01,4.451,Rome,Italy,42.5,13
2006-03-01,6.92,Rome,Italy,42.5,13
2006-04-01,11.778,Rome,Italy,42.5,13
2006-05-01,16.298,Rome,Italy,42.5,13
2006-06-01,19.768,Rome,Italy,42.5,13
2006-07-01,23.632,Rome,Italy,42.5,13
2006-08-01,20.882,Rome,Italy,42.5,13
2006-09-01,19.013,Rome,Italy,42.5,13
2006-10-01,14.821,Rome,Italy,42.5,13
2006-11-01,8.877,Rome,Italy,42.5,13
2006-12-01,5.659,Rome,Italy,42.5,13
2007-01-01,6.033,Rome,Italy,42.5,13
2007-02-01,7.138,Rome,Italy,42.5,13
2007-03-01,8.876,Rome,Italy,42.5,13
2007-04-01,13.383,Rome,Italy,42.5,13
2007-05-01,16.703,Rome,Italy,42.5,13
2007-06-01,20.78,Rome,Italy,42.5,13
2007-07-01,23.869,Rome,Italy,42.5,13
2007-08-01,22.549,Rome,Italy,42.5,13
2007-09-01,17.236,Rome,Italy,42.5,13
2007-10-01,12.944,Rome,Italy,42.5,13
2007-11-01,6.939,Rome,Italy,42.5,13
2007-12-01,3.367,Rome,Italy,42.5,13
2008-01-01,4.91,Rome,Italy,42.5,13
2008-02-01,5.097,Rome,Italy,42.5,13
2008-03-01,7.835,Rome,Italy,42.5,13
2008-04-01,11.127,Rome,Italy,42.5,13
2008-05-01,15.877,Rome,Italy,42.5,13
2008-06-01,20.142,Rome,Italy,42.5,13
2008-07-01,22.935,Rome,Italy,42.5,13
2008-08-01,23.221,Rome,Italy,42.5,13
2008-09-01,17.305,Rome,Italy,42.5,13
2008-10-01,14.387,Rome,Italy,42.5,13
2008-11-01,8.909,Rome,Italy,42.5,13
2008-12-01,4.386,Rome,Italy,42.5,13
2009-01-01,3.854,Rome,Italy,42.5,13
2009-02-01,4.045,Rome,Italy,42.5,13
2009-03-01,7.917,Rome,Italy,42.5,13
2009-04-01,11.875,Rome,Italy,42.5,13
2009-05-01,18.077,Rome,Italy,42.5,13
2009-06-01,19.621,Rome,Italy,42.5,13
2009-07-01,23.337,Rome,Italy,42.5,13
2009-08-01,24.105,Rome,Italy,42.5,13
2009-09-01,19.223,Rome,Italy,42.5,13
2009-10-01,12.744,Rome,Italy,42.5,13
2009-11-01,9.36,Rome,Italy,42.5,13
2009-12-01,5.204,Rome,Italy,42.5,13
2010-01-01,3.057,Rome,Italy,42.5,13
2010-02-01,5.153,Rome,Italy,42.5,13
2010-03-01,7.603,Rome,Italy,42.5,13
2010-04-01,11.327,Rome,Italy,42.5,13
2010-05-01,14.803,Rome,Italy,42.5,13
2010-06-01,19.715,Rome,Italy,42.5,13
2010-07-01,23.971,Rome,Italy,42.5,13
2010-08-01,22.289,Rome,Italy,42.5,13
2010-09-01,17.74,Rome,Italy,42.5,13
2010-10-01,12.714,Rome,Italy,42.5,13
2010-11-01,9.145,Rome,Italy,42.5,13
2010-12-01,4.025,Rome,Italy,42.5,13
2011-01-01,3.928,Rome,Italy,42.5,13
2011-02-01,5.161,Rome,Italy,42.5,13
2011-03-01,7.695,Rome,Italy,42.5,13
2011-04-01,12.654,Rome,Italy,42.5,13
2011-05-01,16.595,Rome,Italy,42.5,13
2011-06-01,20.723,Rome,Italy,42.5,13
2011-07-01,21.95,Rome,Italy,42.5,13
2011-08-01,23.874,Rome,Italy,42.5,13
2011-09-01,20.989,Rome,Italy,42.5,13
2011-10-01,13.463,Rome,Italy,42.5,13
2011-11-01,8.633,Rome,Italy,42.5,13
2011-12-01,5.893,Rome,Italy,42.5,13
2012-01-01,3.618,Rome,Italy,42.5,13
2012-02-01,1.802,Rome,Italy,42.5,13
2012-03-01,10.32,Rome,Italy,42.5,13
2012-04-01,11.517,Rome,Italy,42.5,13
2012-05-01,15.321,Rome,Italy,42.5,13
2012-06-01,21.56,Rome,Italy,42.5,13
2012-07-01,24.48,Rome,Italy,42.5,13
2012-08-01,24.731,Rome,Italy,42.5,13
2012-09-01,18.922,Rome,Italy,42.5,13
2012-10-01,14.501,Rome,Italy,42.5,13
2012-11-01,10.528,Rome,Italy,42.5,13
2012-12-01,4.15,Rome,Italy,42.5,13
2013-01-01,4.261,Rome,Italy,42.5,13
2013-02-01,3.577,Rome,Italy,42.5,13
2013-03-01,7.458,Rome,Italy,42.5,13
2013-04-01,12.394,Rome,Italy,42.5,13
2013-05-01,14.863,Rome,Italy,42.5,13
2013-06-01,19.338,Rome,Italy,42.5,13
2013-07-01,23.375,Rome,Italy,42.5,13
2013-08-01,23.556,Rome,Italy,42.5,13
2013-09-01,,Rome,Italy,42.5,13
